"Ano","Sexo","Clientela","Quantidade Benefícios Cessados","Tempo de Duração"
"2015","Ignorado","Urbana","4","Acima de 40 anos"
"2015","Masculino","Urbana","4","Acima de 40 anos"
"2015","Feminino","Urbana","6","Acima de 40 anos"
"2015","Ignorado","Urbana","12","Acima de 40 anos"
"2015","Masculino","Urbana","2","Acima de 40 anos"
"2015","Feminino","Urbana","4","Acima de 40 anos"
"2015","Ignorado","Urbana","15","Acima de 40 anos"
"2015","Ignorado","Urbana","1","Acima de 40 anos"
"2015","Masculino","Urbana","2","Acima de 40 anos"
"2015","Feminino","Urbana","6","Acima de 40 anos"
"2015","Ignorado","Urbana","12","Acima de 40 anos"
"2015","Ignorado","Urbana","1","Acima de 40 anos"
"2015","Masculino","Urbana","8","Acima de 40 anos"
"2015","Feminino","Urbana","10","Acima de 40 anos"
"2015","Ignorado","Urbana","72","Acima de 40 anos"
"2015","Ignorado","Rural","1","Ignorada"
"2015","Masculino","Urbana","82","Ignorada"
"2015","Masculino","Rural","10","Ignorada"
"2015","Feminino","Urbana","56","Ignorada"
"2015","Feminino","Rural","8","Ignorada"
"2015","Ignorado","Urbana","30","Ignorada"
"2015","Ignorado","Rural","4","Ignorada"
"2016","Masculino","Urbana","9","Ignorada"
"2016","Masculino","Rural","2","Ignorada"
"2016","Feminino","Urbana","5","Ignorada"
"2016","Feminino","Rural","1","Ignorada"
"2016","Masculino","Urbana","826","Menos de 1 ano"
"2016","Masculino","Rural","43","Menos de 1 ano"
"2016","Feminino","Urbana","361","Menos de 1 ano"
"2016","Feminino","Rural","18","Menos de 1 ano"
"2016","Masculino","Urbana","1463","Menos de 1 ano"
"2016","Masculino","Rural","108","Menos de 1 ano"
"2016","Feminino","Urbana","707","Menos de 1 ano"
"2016","Feminino","Rural","64","Menos de 1 ano"
"2016","Masculino","Urbana","1302","Menos de 1 ano"
"2016","Masculino","Rural","136","Menos de 1 ano"
"2016","Feminino","Urbana","667","Menos de 1 ano"
"2016","Feminino","Rural","81","Menos de 1 ano"
"2016","Masculino","Urbana","1128","Menos de 1 ano"
"2016","Masculino","Rural","126","Menos de 1 ano"
"2016","Feminino","Urbana","581","Menos de 1 ano"
"2016","Feminino","Rural","65","Menos de 1 ano"
"2016","Masculino","Urbana","1097","Menos de 1 ano"
"2016","Masculino","Rural","84","Menos de 1 ano"
"2016","Feminino","Urbana","564","Menos de 1 ano"
"2016","Feminino","Rural","62","Menos de 1 ano"
"2016","Masculino","Urbana","858","Menos de 1 ano"
"2016","Masculino","Rural","98","Menos de 1 ano"
"2016","Feminino","Urbana","480","Menos de 1 ano"
"2016","Feminino","Rural","58","Menos de 1 ano"
"2016","Masculino","Urbana","816","Menos de 1 ano"
"2016","Masculino","Rural","102","Menos de 1 ano"
"2016","Feminino","Urbana","496","Menos de 1 ano"
"2016","Feminino","Rural","49","Menos de 1 ano"
"2016","Masculino","Urbana","765","Menos de 1 ano"
"2016","Masculino","Rural","101","Menos de 1 ano"
"2016","Feminino","Urbana","427","Menos de 1 ano"
"2016","Feminino","Rural","48","Menos de 1 ano"
"2016","Masculino","Urbana","696","Menos de 1 ano"
"2016","Masculino","Rural","82","Menos de 1 ano"
"2016","Feminino","Urbana","424","Menos de 1 ano"
"2016","Feminino","Rural","38","Menos de 1 ano"
"2016","Masculino","Urbana","619","Menos de 1 ano"
"2016","Masculino","Rural","71","Menos de 1 ano"
"2016","Feminino","Urbana","359","Menos de 1 ano"
"2016","Feminino","Rural","27","Menos de 1 ano"
"2016","Masculino","Urbana","600","Menos de 1 ano"
"2016","Masculino","Rural","57","Menos de 1 ano"
"2016","Feminino","Urbana","383","Menos de 1 ano"
"2016","Feminino","Rural","39","Menos de 1 ano"
"2016","Masculino","Urbana","11853","Menos de 1 ano"
"2016","Masculino","Rural","1381","Menos de 1 ano"
"2016","Feminino","Urbana","7056","Menos de 1 ano"
"2016","Feminino","Rural","665","Menos de 1 ano"
"2016","Ignorado","Urbana","177","Menos de 1 ano"
"2016","Ignorado","Rural","100","Menos de 1 ano"
"2016","Masculino","Urbana","14842","1 ano"
"2016","Masculino","Rural","2173","1 ano"
"2016","Feminino","Urbana","9006","1 ano"
"2016","Feminino","Rural","1169","1 ano"
"2016","Ignorado","Urbana","301","1 ano"
"2016","Ignorado","Rural","173","1 ano"
"2016","Masculino","Urbana","12406","2 anos"
"2016","Masculino","Rural","2077","2 anos"
"2016","Feminino","Urbana","7223","2 anos"
"2016","Feminino","Rural","1358","2 anos"
"2016","Ignorado","Urbana","341","2 anos"
"2016","Ignorado","Rural","222","2 anos"
"2016","Masculino","Urbana","11338","3 anos"
"2016","Masculino","Rural","2374","3 anos"
"2016","Feminino","Urbana","6441","3 anos"
"2016","Feminino","Rural","1517","3 anos"
"2016","Ignorado","Urbana","366","3 anos"
"2016","Ignorado","Rural","230","3 anos"
"2016","Masculino","Urbana","10751","4 anos"
"2016","Masculino","Rural","2420","4 anos"
"2016","Feminino","Urbana","6024","4 anos"
"2016","Feminino","Rural","1715","4 anos"
"2016","Ignorado","Urbana","356","4 anos"
"2016","Ignorado","Rural","245","4 anos"
"2016","Masculino","Urbana","10516","5 anos"
"2016","Masculino","Rural","2589","5 anos"
"2016","Feminino","Urbana","5970","5 anos"
"2016","Feminino","Rural","1987","5 anos"
"2016","Ignorado","Urbana","367","5 anos"
"2016","Ignorado","Rural","233","5 anos"
"2016","Masculino","Urbana","10711","6 anos"
"2016","Masculino","Rural","2779","6 anos"
"2016","Feminino","Urbana","6271","6 anos"
"2016","Feminino","Rural","2128","6 anos"
"2016","Ignorado","Urbana","388","6 anos"
"2016","Ignorado","Rural","215","6 anos"
"2016","Masculino","Urbana","10964","7 anos"
"2016","Masculino","Rural","2864","7 anos"
"2016","Feminino","Urbana","6647","7 anos"
"2016","Feminino","Rural","2281","7 anos"
"2016","Ignorado","Urbana","400","7 anos"
"2016","Ignorado","Rural","197","7 anos"
"2016","Masculino","Urbana","10637","8 anos"
"2016","Masculino","Rural","3038","8 anos"
"2016","Feminino","Urbana","6394","8 anos"
"2016","Feminino","Rural","2394","8 anos"
"2016","Ignorado","Urbana","447","8 anos"
"2016","Ignorado","Rural","206","8 anos"
"2016","Masculino","Urbana","9336","9 anos"
"2016","Masculino","Rural","2981","9 anos"
"2016","Feminino","Urbana","6052","9 anos"
"2016","Feminino","Rural","2498","9 anos"
"2016","Ignorado","Urbana","400","9 anos"
"2016","Ignorado","Rural","224","9 anos"
"2016","Masculino","Urbana","10628","10 anos"
"2016","Masculino","Rural","3237","10 anos"
"2016","Feminino","Urbana","6997","10 anos"
"2016","Feminino","Rural","2663","10 anos"
"2016","Ignorado","Urbana","400","10 anos"
"2016","Ignorado","Rural","204","10 anos"
"2016","Masculino","Urbana","11271","11 anos"
"2016","Masculino","Rural","3190","11 anos"
"2016","Feminino","Urbana","7988","11 anos"
"2016","Feminino","Rural","2470","11 anos"
"2016","Ignorado","Urbana","397","11 anos"
"2016","Ignorado","Rural","185","11 anos"
"2016","Ignorado","Urbana","1","12 anos"
"2016","Masculino","Urbana","12505","12 anos"
"2016","Masculino","Rural","3412","12 anos"
"2016","Feminino","Urbana","9307","12 anos"
"2016","Feminino","Rural","2592","12 anos"
"2016","Ignorado","Urbana","408","12 anos"
"2016","Ignorado","Rural","239","12 anos"
"2016","Ignorado","Urbana","1","13 anos"
"2016","Ignorado","Rural","1","13 anos"
"2016","Masculino","Urbana","9099","13 anos"
"2016","Masculino","Rural","3697","13 anos"
"2016","Feminino","Urbana","5972","13 anos"
"2016","Feminino","Rural","3072","13 anos"
"2016","Ignorado","Urbana","430","13 anos"
"2016","Ignorado","Rural","214","13 anos"
"2016","Ignorado","Urbana","3","14 anos"
"2016","Ignorado","Rural","2","14 anos"
"2016","Masculino","Urbana","7074","14 anos"
"2016","Masculino","Rural","3565","14 anos"
"2016","Feminino","Urbana","4617","14 anos"
"2016","Feminino","Rural","2923","14 anos"
"2016","Ignorado","Urbana","521","14 anos"
"2016","Ignorado","Rural","229","14 anos"
"2016","Ignorado","Urbana","7","De 15 a 19 anos"
"2016","Ignorado","Rural","4","De 15 a 19 anos"
"2016","Masculino","Urbana","6615","De 15 a 19 anos"
"2016","Masculino","Rural","3584","De 15 a 19 anos"
"2016","Feminino","Urbana","4479","De 15 a 19 anos"
"2016","Feminino","Rural","3200","De 15 a 19 anos"
"2016","Ignorado","Urbana","555","De 15 a 19 anos"
"2016","Ignorado","Rural","246","De 15 a 19 anos"
"2016","Ignorado","Urbana","5","De 15 a 19 anos"
"2016","Ignorado","Rural","11","De 15 a 19 anos"
"2016","Masculino","Urbana","6963","De 15 a 19 anos"
"2016","Masculino","Rural","3932","De 15 a 19 anos"
"2016","Feminino","Urbana","4937","De 15 a 19 anos"
"2016","Feminino","Rural","3435","De 15 a 19 anos"
"2016","Ignorado","Urbana","525","De 15 a 19 anos"
"2016","Ignorado","Rural","226","De 15 a 19 anos"
"2016","Ignorado","Urbana","7","De 15 a 19 anos"
"2016","Ignorado","Rural","20","De 15 a 19 anos"
"2016","Masculino","Urbana","8292","De 15 a 19 anos"
"2016","Masculino","Rural","4075","De 15 a 19 anos"
"2016","Feminino","Urbana","5898","De 15 a 19 anos"
"2016","Feminino","Rural","3559","De 15 a 19 anos"
"2016","Ignorado","Urbana","529","De 15 a 19 anos"
"2016","Ignorado","Rural","230","De 15 a 19 anos"
"2016","Ignorado","Urbana","5","De 15 a 19 anos"
"2016","Ignorado","Rural","13","De 15 a 19 anos"
"2016","Masculino","Urbana","9350","De 15 a 19 anos"
"2016","Masculino","Rural","3828","De 15 a 19 anos"
"2016","Feminino","Urbana","5426","De 15 a 19 anos"
"2016","Feminino","Rural","3199","De 15 a 19 anos"
"2016","Ignorado","Urbana","542","De 15 a 19 anos"
"2016","Ignorado","Rural","210","De 15 a 19 anos"
"2016","Ignorado","Urbana","2","De 15 a 19 anos"
"2016","Ignorado","Rural","10","De 15 a 19 anos"
"2016","Masculino","Urbana","9703","De 15 a 19 anos"
"2016","Masculino","Rural","2970","De 15 a 19 anos"
"2016","Feminino","Urbana","5399","De 15 a 19 anos"
"2016","Feminino","Rural","2342","De 15 a 19 anos"
"2016","Ignorado","Urbana","478","De 15 a 19 anos"
"2016","Ignorado","Rural","151","De 15 a 19 anos"
"2016","Ignorado","Urbana","1","De 20 a 24 anos"
"2016","Ignorado","Rural","7","De 20 a 24 anos"
"2016","Masculino","Urbana","8574","De 20 a 24 anos"
"2016","Masculino","Rural","2532","De 20 a 24 anos"
"2016","Feminino","Urbana","4238","De 20 a 24 anos"
"2016","Feminino","Rural","1940","De 20 a 24 anos"
"2016","Ignorado","Urbana","509","De 20 a 24 anos"
"2016","Ignorado","Rural","183","De 20 a 24 anos"
"2016","Ignorado","Urbana","1","De 20 a 24 anos"
"2016","Ignorado","Rural","5","De 20 a 24 anos"
"2016","Masculino","Urbana","7737","De 20 a 24 anos"
"2016","Masculino","Rural","3006","De 20 a 24 anos"
"2016","Feminino","Urbana","4028","De 20 a 24 anos"
"2016","Feminino","Rural","3368","De 20 a 24 anos"
"2016","Ignorado","Urbana","578","De 20 a 24 anos"
"2016","Ignorado","Rural","166","De 20 a 24 anos"
"2016","Ignorado","Urbana","1","De 20 a 24 anos"
"2016","Ignorado","Rural","18","De 20 a 24 anos"
"2016","Masculino","Urbana","7519","De 20 a 24 anos"
"2016","Masculino","Rural","5775","De 20 a 24 anos"
"2016","Feminino","Urbana","4234","De 20 a 24 anos"
"2016","Feminino","Rural","10060","De 20 a 24 anos"
"2016","Ignorado","Urbana","621","De 20 a 24 anos"
"2016","Ignorado","Rural","186","De 20 a 24 anos"
"2016","Ignorado","Urbana","1","De 20 a 24 anos"
"2016","Ignorado","Rural","32","De 20 a 24 anos"
"2016","Masculino","Urbana","7323","De 20 a 24 anos"
"2016","Masculino","Rural","7396","De 20 a 24 anos"
"2016","Feminino","Urbana","4377","De 20 a 24 anos"
"2016","Feminino","Rural","13220","De 20 a 24 anos"
"2016","Ignorado","Urbana","561","De 20 a 24 anos"
"2016","Ignorado","Rural","166","De 20 a 24 anos"
"2016","Ignorado","Urbana","1","De 20 a 24 anos"
"2016","Ignorado","Rural","108","De 20 a 24 anos"
"2016","Masculino","Urbana","7421","De 20 a 24 anos"
"2016","Masculino","Rural","8622","De 20 a 24 anos"
"2016","Feminino","Urbana","4924","De 20 a 24 anos"
"2016","Feminino","Rural","10612","De 20 a 24 anos"
"2016","Ignorado","Urbana","540","De 20 a 24 anos"
"2016","Ignorado","Rural","483","De 20 a 24 anos"
"2016","Ignorado","Rural","190","De 25 a 29 anos"
"2016","Masculino","Urbana","5053","De 25 a 29 anos"
"2016","Masculino","Rural","2920","De 25 a 29 anos"
"2016","Feminino","Urbana","3682","De 25 a 29 anos"
"2016","Feminino","Rural","2330","De 25 a 29 anos"
"2016","Ignorado","Urbana","501","De 25 a 29 anos"
"2016","Ignorado","Rural","869","De 25 a 29 anos"
"2016","Ignorado","Urbana","2","De 25 a 29 anos"
"2016","Ignorado","Rural","215","De 25 a 29 anos"
"2016","Masculino","Urbana","3758","De 25 a 29 anos"
"2016","Masculino","Rural","2198","De 25 a 29 anos"
"2016","Feminino","Urbana","3226","De 25 a 29 anos"
"2016","Feminino","Rural","1353","De 25 a 29 anos"
"2016","Ignorado","Urbana","419","De 25 a 29 anos"
"2016","Ignorado","Rural","922","De 25 a 29 anos"
"2016","Ignorado","Rural","181","De 25 a 29 anos"
"2016","Masculino","Urbana","3567","De 25 a 29 anos"
"2016","Masculino","Rural","1918","De 25 a 29 anos"
"2016","Feminino","Urbana","3181","De 25 a 29 anos"
"2016","Feminino","Rural","1240","De 25 a 29 anos"
"2016","Ignorado","Urbana","442","De 25 a 29 anos"
"2016","Ignorado","Rural","951","De 25 a 29 anos"
"2016","Ignorado","Urbana","1","De 25 a 29 anos"
"2016","Ignorado","Rural","150","De 25 a 29 anos"
"2016","Masculino","Urbana","3615","De 25 a 29 anos"
"2016","Masculino","Rural","1613","De 25 a 29 anos"
"2016","Feminino","Urbana","3004","De 25 a 29 anos"
"2016","Feminino","Rural","994","De 25 a 29 anos"
"2016","Ignorado","Urbana","389","De 25 a 29 anos"
"2016","Ignorado","Rural","1229","De 25 a 29 anos"
"2016","Ignorado","Rural","145","De 25 a 29 anos"
"2016","Masculino","Urbana","3570","De 25 a 29 anos"
"2016","Masculino","Rural","1321","De 25 a 29 anos"
"2016","Feminino","Urbana","2827","De 25 a 29 anos"
"2016","Feminino","Rural","896","De 25 a 29 anos"
"2016","Ignorado","Urbana","412","De 25 a 29 anos"
"2016","Ignorado","Rural","1369","De 25 a 29 anos"
"2016","Ignorado","Rural","140","De 30 a 34 anos"
"2016","Masculino","Urbana","3818","De 30 a 34 anos"
"2016","Masculino","Rural","1362","De 30 a 34 anos"
"2016","Feminino","Urbana","2793","De 30 a 34 anos"
"2016","Feminino","Rural","985","De 30 a 34 anos"
"2016","Ignorado","Urbana","374","De 30 a 34 anos"
"2016","Ignorado","Rural","1007","De 30 a 34 anos"
"2016","Ignorado","Rural","155","De 30 a 34 anos"
"2016","Masculino","Urbana","3451","De 30 a 34 anos"
"2016","Masculino","Rural","1232","De 30 a 34 anos"
"2016","Feminino","Urbana","2298","De 30 a 34 anos"
"2016","Feminino","Rural","998","De 30 a 34 anos"
"2016","Ignorado","Urbana","355","De 30 a 34 anos"
"2016","Ignorado","Rural","989","De 30 a 34 anos"
"2016","Ignorado","Rural","123","De 30 a 34 anos"
"2016","Masculino","Urbana","4545","De 30 a 34 anos"
"2016","Masculino","Rural","1205","De 30 a 34 anos"
"2016","Feminino","Urbana","2527","De 30 a 34 anos"
"2016","Feminino","Rural","861","De 30 a 34 anos"
"2016","Ignorado","Urbana","327","De 30 a 34 anos"
"2016","Ignorado","Rural","1067","De 30 a 34 anos"
"2016","Ignorado","Rural","117","De 30 a 34 anos"
"2016","Masculino","Urbana","4157","De 30 a 34 anos"
"2016","Masculino","Rural","1231","De 30 a 34 anos"
"2016","Feminino","Urbana","2534","De 30 a 34 anos"
"2016","Feminino","Rural","776","De 30 a 34 anos"
"2016","Ignorado","Urbana","315","De 30 a 34 anos"
"2016","Ignorado","Rural","1023","De 30 a 34 anos"
"2016","Ignorado","Urbana","1","De 30 a 34 anos"
"2016","Ignorado","Rural","93","De 30 a 34 anos"
"2016","Masculino","Urbana","3191","De 30 a 34 anos"
"2016","Masculino","Rural","1035","De 30 a 34 anos"
"2016","Feminino","Urbana","1844","De 30 a 34 anos"
"2016","Feminino","Rural","709","De 30 a 34 anos"
"2016","Ignorado","Urbana","288","De 30 a 34 anos"
"2016","Ignorado","Rural","965","De 30 a 34 anos"
"2016","Ignorado","Urbana","1","De 35 a 39 anos"
"2016","Ignorado","Rural","54","De 35 a 39 anos"
"2016","Masculino","Urbana","2931","De 35 a 39 anos"
"2016","Masculino","Rural","807","De 35 a 39 anos"
"2016","Feminino","Urbana","1466","De 35 a 39 anos"
"2016","Feminino","Rural","482","De 35 a 39 anos"
"2016","Ignorado","Urbana","266","De 35 a 39 anos"
"2016","Ignorado","Rural","938","De 35 a 39 anos"
"2016","Ignorado","Rural","62","De 35 a 39 anos"
"2016","Masculino","Urbana","2541","De 35 a 39 anos"
"2016","Masculino","Rural","613","De 35 a 39 anos"
"2016","Feminino","Urbana","1224","De 35 a 39 anos"
"2016","Feminino","Rural","338","De 35 a 39 anos"
"2016","Ignorado","Urbana","239","De 35 a 39 anos"
"2016","Ignorado","Rural","843","De 35 a 39 anos"
"2016","Ignorado","Rural","54","De 35 a 39 anos"
"2016","Masculino","Urbana","1989","De 35 a 39 anos"
"2016","Masculino","Rural","499","De 35 a 39 anos"
"2016","Feminino","Urbana","1030","De 35 a 39 anos"
"2016","Feminino","Rural","269","De 35 a 39 anos"
"2016","Ignorado","Urbana","242","De 35 a 39 anos"
"2016","Ignorado","Rural","836","De 35 a 39 anos"
"2016","Ignorado","Urbana","2","De 35 a 39 anos"
"2016","Ignorado","Rural","39","De 35 a 39 anos"
"2016","Masculino","Urbana","2276","De 35 a 39 anos"
"2016","Masculino","Rural","481","De 35 a 39 anos"
"2016","Feminino","Urbana","957","De 35 a 39 anos"
"2016","Feminino","Rural","222","De 35 a 39 anos"
"2016","Ignorado","Urbana","221","De 35 a 39 anos"
"2016","Ignorado","Rural","778","De 35 a 39 anos"
"2016","Ignorado","Urbana","11","De 35 a 39 anos"
"2016","Ignorado","Rural","44","De 35 a 39 anos"
"2016","Masculino","Urbana","1791","De 35 a 39 anos"
"2016","Masculino","Rural","416","De 35 a 39 anos"
"2016","Feminino","Urbana","995","De 35 a 39 anos"
"2016","Feminino","Rural","205","De 35 a 39 anos"
"2016","Ignorado","Urbana","174","De 35 a 39 anos"
"2016","Ignorado","Rural","712","De 35 a 39 anos"
"2016","Ignorado","Urbana","19","Acima de 40 anos"
"2016","Ignorado","Rural","35","Acima de 40 anos"
"2016","Masculino","Urbana","1717","Acima de 40 anos"
"2016","Masculino","Rural","341","Acima de 40 anos"
"2016","Feminino","Urbana","1200","Acima de 40 anos"
"2016","Feminino","Rural","137","Acima de 40 anos"
"2016","Ignorado","Urbana","186","Acima de 40 anos"
"2016","Ignorado","Rural","611","Acima de 40 anos"
"2016","Ignorado","Urbana","10","Acima de 40 anos"
"2016","Ignorado","Rural","14","Acima de 40 anos"
"2016","Masculino","Urbana","984","Acima de 40 anos"
"2016","Masculino","Rural","163","Acima de 40 anos"
"2016","Feminino","Urbana","472","Acima de 40 anos"
"2016","Feminino","Rural","53","Acima de 40 anos"
"2016","Ignorado","Urbana","183","Acima de 40 anos"
"2016","Ignorado","Rural","465","Acima de 40 anos"
"2016","Ignorado","Urbana","10","Acima de 40 anos"
"2016","Ignorado","Rural","9","Acima de 40 anos"
"2016","Masculino","Urbana","688","Acima de 40 anos"
"2016","Masculino","Rural","61","Acima de 40 anos"
"2016","Feminino","Urbana","314","Acima de 40 anos"
"2016","Feminino","Rural","23","Acima de 40 anos"
"2016","Ignorado","Urbana","136","Acima de 40 anos"
"2016","Ignorado","Rural","438","Acima de 40 anos"
"2016","Ignorado","Urbana","10","Acima de 40 anos"
"2016","Ignorado","Rural","4","Acima de 40 anos"
"2016","Masculino","Urbana","537","Acima de 40 anos"
"2016","Masculino","Rural","61","Acima de 40 anos"
"2016","Feminino","Urbana","170","Acima de 40 anos"
"2016","Feminino","Rural","12","Acima de 40 anos"
"2016","Ignorado","Urbana","149","Acima de 40 anos"
"2016","Ignorado","Rural","399","Acima de 40 anos"
"2016","Ignorado","Urbana","11","Acima de 40 anos"
"2016","Ignorado","Rural","17","Acima de 40 anos"
"2016","Masculino","Urbana","429","Acima de 40 anos"
"2016","Masculino","Rural","83","Acima de 40 anos"
"2016","Feminino","Urbana","115","Acima de 40 anos"
"2016","Feminino","Rural","25","Acima de 40 anos"
"2016","Ignorado","Urbana","120","Acima de 40 anos"
"2016","Ignorado","Rural","208","Acima de 40 anos"
"2016","Ignorado","Urbana","5","Acima de 40 anos"
