"id_log";"usuario";"data"
"2584";"3";"2018-10-06 10:10:00"
"2585";"3";"2018-10-06 10:10:00"
"2586";"3";"2018-10-06 10:10:00"
"2587";"3";"2018-10-06 10:10:00"
"2588";"3";"2018-10-06 10:10:00"
"2589";"3";"2018-10-06 10:10:00"
"2590";"3";"2018-10-06 10:10:00"
"2591";"3";"2018-10-06 10:10:00"
"2592";"3";"2018-10-06 10:10:00"
"2593";"3";"2018-10-06 10:10:00"
"2594";"3";"2018-10-06 10:10:00"
"2595";"3";"2018-10-06 10:10:00"
"2596";"3";"2018-10-06 10:10:00"
"2597";"3";"2018-10-06 10:10:00"
"2598";"3";"2018-10-06 10:10:00"
"2599";"3";"2018-10-06 10:10:00"
"2600";"3";"2018-10-06 10:10:00"
"2601";"3";"2018-10-06 11:10:00"
"2602";"3";"2018-10-06 11:10:00"
"2603";"3";"2018-10-06 11:10:00"
"2604";"3";"2018-10-06 11:10:00"
"2605";"3";"2018-10-06 11:10:00"
"2606";"3";"2018-10-06 12:10:00"
"2607";"4";"2018-10-06 12:10:00"
"2608";"4";"2018-10-06 12:10:00"
"2609";"4";"2018-10-06 12:10:00"
"2610";"4";"2018-10-06 12:10:00"
"2611";"4";"2018-10-06 13:10:00"
"2612";"4";"2018-10-06 13:10:00"
"2613";"4";"2018-10-06 13:10:00"
"2614";"4";"2018-10-06 13:10:00"
"2615";"4";"2018-10-06 13:10:00"
"2616";"4";"2018-10-06 13:10:00"
"2617";"4";"2018-10-06 13:10:00"
"2618";"3";"2018-10-06 14:10:00"
"2619";"3";"2018-10-06 14:10:00"
"2620";"4";"2018-10-06 16:10:00"
"2621";"4";"2018-10-06 16:10:00"
"2622";"4";"2018-10-06 16:10:00"
"2623";"4";"2018-10-06 16:10:00"
"2624";"3";"2018-10-08 14:10:00"
"2625";"3";"2018-10-08 14:10:00"
"2626";"3";"2018-10-08 14:10:00"
"2627";"3";"2018-10-08 14:10:00"
"2628";"3";"2018-10-08 17:10:00"
"2629";"3";"2018-10-08 17:10:00"
"2630";"3";"2018-10-08 17:10:00"
"2631";"3";"2018-10-08 17:10:00"
"2632";"3";"2018-10-08 17:10:00"
"2633";"3";"2018-10-08 17:10:00"
"2634";"3";"2018-10-08 17:10:00"
"2635";"3";"2018-10-08 17:10:00"
"2636";"3";"2018-10-08 17:10:00"
"2637";"3";"2018-10-08 17:10:00"
