"Ano","Unidade da Federação","Quantidade de Contribuintes","Número Médio Mensal Contrib","Valor  das Remunerações R$","Estatística Pessoa Física"
"2007","Pernambuco","105200","79234,08","1450232557,74","Quantidade de Contribuintes"
"2007","Piauí","18303","13839,16","287325859,13","Quantidade de Contribuintes"
"2007","Rio de Janeiro","538435","414208,75","10261424364,67","Quantidade de Contribuintes"
"2007","Rio Grande do Norte","34128","26135,75","503114002,80","Quantidade de Contribuintes"
"2007","Rio Grande do Sul","340797","263992,33","5346124837,09","Quantidade de Contribuintes"
"2007","Santa Catarina","184329","142390,50","2586483065,89","Quantidade de Contribuintes"
"2007","São Paulo","1534606","1207940,50","30574865284,16","Quantidade de Contribuintes"
"2007","Sergipe","24305","18618,16","480076974,48","Quantidade de Contribuintes"
"2007","Distrito Federal","80685","54359,75","2246864322,90","Quantidade de Contribuintes"
"2007","Acre","3714","2714,75","74065935,72","Quantidade de Contribuintes"
"2007","Amapá","3454","2399,66","54197388,29","Quantidade de Contribuintes"
"2007","Rondônia","10457","7588,83","152800280,08","Quantidade de Contribuintes"
"2007","Roraima","2525","1870,25","47654493,97","Quantidade de Contribuintes"
"2007","Tocantins","8090","6087,33","133722999,07","Quantidade de Contribuintes"
"2007","Ignorado","68214","55575,83","1061363089,68","Quantidade de Contribuintes"
"2007","Ignorado","12644","10898,08","84835350,32","Quantidade de Contribuintes"
"2007","Distrito Federal","1874","1168,75","18558268,60","Quantidade de Contribuintes"
"2007","Alagoas","26876","20255,00","207015693,67","Quantidade de Contribuintes"
"2007","Amazonas","22189","16314,41","281529982,97","Quantidade de Contribuintes"
"2007","Bahia","145556","111926,75","1349435245,35","Quantidade de Contribuintes"
"2007","Ceará","71947","56267,16","595018985,53","Quantidade de Contribuintes"
"2007","Mato Grosso do Sul","38245","28838,91","303602599,00","Quantidade de Contribuintes"
"2007","Espírito Santo","78248","60982,66","656988321,15","Quantidade de Contribuintes"
"2007","Goiás","81122","62180,58","689470097,58","Quantidade de Contribuintes"
"2007","Maranhão","21655","16246,66","185963537,87","Quantidade de Contribuintes"
"2007","Mato Grosso","37061","27274,50","310257908,27","Quantidade de Contribuintes"
"2007","Minas Gerais","538403","421105,91","4113804153,75","Quantidade de Contribuintes"
"2007","Pará","46664","34406,00","441991258,09","Quantidade de Contribuintes"
"2007","Paraíba","32004","24836,33","223117286,70","Quantidade de Contribuintes"
"2007","Paraná","239632","193774,91","2353650636,97","Quantidade de Contribuintes"
"2007","Pernambuco","91468","70987,41","690638645,98","Quantidade de Contribuintes"
"2007","Piauí","23748","18457,66","182906923,44","Quantidade de Contribuintes"
"2007","Rio de Janeiro","490212","383973,50","4402196791,66","Quantidade de Contribuintes"
"2007","Rio Grande do Norte","33507","25719,75","283252157,69","Quantidade de Contribuintes"
"2007","Rio Grande do Sul","383484","308886,08","3522452767,85","Quantidade de Contribuintes"
"2007","Santa Catarina","216019","175488,83","2117634464,12","Quantidade de Contribuintes"
"2007","São Paulo","1343369","1078355,16","15577425678,25","Quantidade de Contribuintes"
"2007","Sergipe","21182","16323,66","192248238,25","Quantidade de Contribuintes"
"2007","Distrito Federal","65407","47823,75","763141010,66","Quantidade de Contribuintes"
"2007","Acre","3592","2715,41","45541037,84","Quantidade de Contribuintes"
"2007","Amapá","3605","2622,41","41878150,69","Quantidade de Contribuintes"
"2007","Rondônia","12418","9608,50","117717714,55","Quantidade de Contribuintes"
"2007","Roraima","2501","1918,08","31389194,68","Quantidade de Contribuintes"
"2007","Tocantins","8516","6364,50","83827282,50","Quantidade de Contribuintes"
"2007","Ignorado","57661","42850,83","683142849,34","Quantidade de Contribuintes"
"2007","Ignorado","11791","9754,58","70593035,52","Quantidade de Contribuintes"
"2007","Distrito Federal","2071","1049,50","14289824,67","Quantidade de Contribuintes"
"2007","Alagoas","31052","21814,41","188596275,81","Quantidade de Contribuintes"
"2007","Amazonas","28435","19088,00","277540314,01","Quantidade de Contribuintes"
"2007","Bahia","174788","122817,75","1200601928,59","Quantidade de Contribuintes"
"2007","Ceará","97691","70491,00","585506066,86","Quantidade de Contribuintes"
"2007","Mato Grosso do Sul","42923","30062,08","272706768,74","Quantidade de Contribuintes"
"2007","Espírito Santo","80565","59299,41","557873483,26","Quantidade de Contribuintes"
"2007","Goiás","109405","78734,58","709374394,33","Quantidade de Contribuintes"
"2007","Maranhão","34588","23376,83","208522650,00","Quantidade de Contribuintes"
"2007","Mato Grosso","48666","33443,41","305556233,84","Quantidade de Contribuintes"
"2007","Minas Gerais","493444","371214,75","3332598648,46","Quantidade de Contribuintes"
"2007","Pará","53454","34435,91","339381804,88","Quantidade de Contribuintes"
"2007","Paraíba","48364","33715,33","266466616,99","Quantidade de Contribuintes"
"2007","Paraná","198713","155324,25","1721669004,81","Quantidade de Contribuintes"
"2007","Pernambuco","109786","77962,41","680960863,83","Quantidade de Contribuintes"
"2007","Piauí","26188","18195,00","147678875,15","Quantidade de Contribuintes"
"2007","Rio de Janeiro","467279","350856,00","3847530375,05","Quantidade de Contribuintes"
"2007","Rio Grande do Norte","42407","29914,16","278614607,57","Quantidade de Contribuintes"
"2007","Rio Grande do Sul","248345","192641,50","2224649687,60","Quantidade de Contribuintes"
"2007","Santa Catarina","156922","123063,00","1399175780,02","Quantidade de Contribuintes"
"2007","São Paulo","1425281","1096622,33","14333097451,33","Quantidade de Contribuintes"
"2007","Sergipe","28925","19689,83","190275865,88","Quantidade de Contribuintes"
"2007","Distrito Federal","95554","61901,16","731024312,05","Quantidade de Contribuintes"
"2007","Acre","7712","4783,16","55287064,29","Quantidade de Contribuintes"
"2007","Amapá","2968","2015,41","27276950,20","Quantidade de Contribuintes"
"2007","Rondônia","17959","12309,50","120448739,12","Quantidade de Contribuintes"
"2007","Roraima","3945","2898,16","36274174,69","Quantidade de Contribuintes"
"2007","Tocantins","14480","9599,66","91606873,47","Quantidade de Contribuintes"
"2007","Ignorado","16881","12220,58","194500882,62","Quantidade de Contribuintes"
"2007","Ignorado","11324","9068,16","73519074,70","Quantidade de Contribuintes"
"2007","Distrito Federal","979","384,08","5039042,93","Quantidade de Contribuintes"
"2007","Alagoas","31999","23988,58","278004981,65","Quantidade de Contribuintes"
"2007","Amazonas","45564","33220,33","599185963,07","Quantidade de Contribuintes"
"2007","Bahia","124549","94797,50","1397485997,52","Quantidade de Contribuintes"
"2007","Ceará","79363","60335,91","667766817,04","Quantidade de Contribuintes"
"2007","Mato Grosso do Sul","44045","32631,00","414953803,33","Quantidade de Contribuintes"
"2007","Espírito Santo","75691","58368,25","818057712,88","Quantidade de Contribuintes"
"2007","Goiás","91796","68488,58","918739292,97","Quantidade de Contribuintes"
"2007","Maranhão","26540","19581,91","263562354,97","Quantidade de Contribuintes"
"2007","Mato Grosso","56558","40456,83","541909021,94","Quantidade de Contribuintes"
"2007","Minas Gerais","478831","371028,91","4976317799,94","Quantidade de Contribuintes"
"2007","Pará","58375","41801,00","603129262,28","Quantidade de Contribuintes"
"2007","Paraíba","29238","22298,50","232079787,52","Quantidade de Contribuintes"
"2007","Paraná","306639","242027,00","3526419807,12","Quantidade de Contribuintes"
"2007","Pernambuco","110679","83280,58","1029186868,28","Quantidade de Contribuintes"
"2007","Piauí","18415","13942,75","152560931,32","Quantidade de Contribuintes"
"2007","Rio de Janeiro","394527","306277,66","5583574200,44","Quantidade de Contribuintes"
"2007","Rio Grande do Norte","32891","24869,33","301397848,05","Quantidade de Contribuintes"
"2007","Rio Grande do Sul","328931","258649,66","3888256240,93","Quantidade de Contribuintes"
"2007","Santa Catarina","231418","182540,83","2600061672,75","Quantidade de Contribuintes"
"2007","São Paulo","1429336","1136546,41","23870708853,94","Quantidade de Contribuintes"
"2007","Sergipe","25123","19045,08","249618516,38","Quantidade de Contribuintes"
"2007","Distrito Federal","69940","50005,08","1137114860,65","Quantidade de Contribuintes"
"2007","Acre","5252","3742,33","55215035,81","Quantidade de Contribuintes"
"2007","Amapá","5404","3750,75","62227554,47","Quantidade de Contribuintes"
"2007","Rondônia","18433","13640,75","188781397,71","Quantidade de Contribuintes"
"2007","Roraima","3217","2373,50","38758151,37","Quantidade de Contribuintes"
"2007","Tocantins","9424","6891,75","102639151,45","Quantidade de Contribuintes"
"2007","Ignorado","13719","9983,41","151998395,72","Quantidade de Contribuintes"
"2007","Ignorado","12696","10200,91","76996367,86","Quantidade de Contribuintes"
"2007","Distrito Federal","716","297,41","3938902,12","Quantidade de Contribuintes"
"2007","Alagoas","33212","24158,25","239717550,79","Quantidade de Contribuintes"
"2007","Amazonas","28508","20646,25","336229020,10","Quantidade de Contribuintes"
"2007","Bahia","151494","114025,41","1392789248,89","Quantidade de Contribuintes"
"2007","Ceará","78745","59128,91","583300603,20","Quantidade de Contribuintes"
"2007","Mato Grosso do Sul","56579","41861,41","454570262,22","Quantidade de Contribuintes"
"2007","Espírito Santo","84379","64006,58","783312356,71","Quantidade de Contribuintes"
"2007","Goiás","87955","64589,33","762319031,21","Quantidade de Contribuintes"
"2007","Maranhão","30545","22595,66","259576718,21","Quantidade de Contribuintes"
"2007","Mato Grosso","53033","37693,75","462294923,56","Quantidade de Contribuintes"
"2007","Minas Gerais","452375","345511,58","4072103896,01","Quantidade de Contribuintes"
"2007","Pará","51657","36849,33","465057351,15","Quantidade de Contribuintes"
"2007","Paraíba","35260","26710,41","243336219,88","Quantidade de Contribuintes"
"2007","Paraná","280824","219269,91","2817864176,16","Quantidade de Contribuintes"
"2007","Pernambuco","102726","76338,75","826484804,86","Quantidade de Contribuintes"
"2007","Piauí","22501","16973,25","155944840,79","Quantidade de Contribuintes"
"2007","Rio de Janeiro","392818","301105,58","4606404362,92","Quantidade de Contribuintes"
"2007","Rio Grande do Norte","45354","33995,91","330019625,59","Quantidade de Contribuintes"
"2007","Rio Grande do Sul","310510","242820,33","3249649445,87","Quantidade de Contribuintes"
"2007","Santa Catarina","215121","168844,08","2167870646,13","Quantidade de Contribuintes"
"2007","São Paulo","1475483","1160564,58","21301111789,13","Quantidade de Contribuintes"
"2007","Sergipe","41040","30928,83","322992563,90","Quantidade de Contribuintes"
"2007","Distrito Federal","69237","49904,83","926699643,18","Quantidade de Contribuintes"
"2007","Acre","3828","2708,83","37300326,38","Quantidade de Contribuintes"
"2007","Amapá","4693","3282,08","46294000,90","Quantidade de Contribuintes"
"2007","Rondônia","14014","10188,25","126687778,92","Quantidade de Contribuintes"
"2007","Roraima","2583","1907,41","26620563,07","Quantidade de Contribuintes"
"2007","Tocantins","9757","7141,83","94398531,61","Quantidade de Contribuintes"
"2007","Ignorado","10767","7831,75","113584122,55","Quantidade de Contribuintes"
"2007","Ignorado","12224","9742,83","70731678,64","Quantidade de Contribuintes"
"2007","Distrito Federal","511","215,75","2603627,05","Quantidade de Contribuintes"
"2007","Alagoas","33219","23797,41","219555762,90","Quantidade de Contribuintes"
"2007","Amazonas","35927","26190,00","427871532,45","Quantidade de Contribuintes"
"2007","Bahia","162500","121531,33","1379233856,40","Quantidade de Contribuintes"
"2007","Ceará","96986","73137,91","685922858,84","Quantidade de Contribuintes"
"2007","Mato Grosso do Sul","45937","33465,50","343497398,92","Quantidade de Contribuintes"
"2007","Espírito Santo","78757","59650,75","687172834,74","Quantidade de Contribuintes"
"2007","Goiás","107085","78340,16","875747276,10","Quantidade de Contribuintes"
"2007","Maranhão","26090","19308,83","208263388,58","Quantidade de Contribuintes"
"2007","Mato Grosso","53903","38074,33","455628482,27","Quantidade de Contribuintes"
"2007","Minas Gerais","487229","365465,41","4005574509,02","Quantidade de Contribuintes"
"2007","Pará","47154","33338,58","400471480,19","Quantidade de Contribuintes"
"2007","Paraíba","36864","27592,25","239368790,23","Quantidade de Contribuintes"
"2007","Paraná","287131","223212,50","2734949943,47","Quantidade de Contribuintes"
"2007","Pernambuco","113584","83901,00","864620880,87","Quantidade de Contribuintes"
"2007","Piauí","21956","16591,75","145356487,53","Quantidade de Contribuintes"
"2007","Rio de Janeiro","357316","271970,75","4114412834,43","Quantidade de Contribuintes"
"2007","Rio Grande do Norte","35478","26235,41","250337633,16","Quantidade de Contribuintes"
"2007","Rio Grande do Sul","295058","230620,41","2990540096,87","Quantidade de Contribuintes"
"2007","Santa Catarina","208640","163409,91","2034353658,56","Quantidade de Contribuintes"
"2007","São Paulo","1460545","1144570,91","20055447680,63","Quantidade de Contribuintes"
"2007","Sergipe","13846","10239,66","113366587,11","Quantidade de Contribuintes"
"2007","Distrito Federal","80225","58540,16","996343266,32","Quantidade de Contribuintes"
"2007","Acre","6760","4825,41","56732287,31","Quantidade de Contribuintes"
"2007","Amapá","6412","4524,00","59297647,08","Quantidade de Contribuintes"
"2007","Rondônia","19392","14087,16","159967678,00","Quantidade de Contribuintes"
"2007","Roraima","4912","3611,75","42900546,35","Quantidade de Contribuintes"
"2007","Tocantins","14954","10986,50","133890516,72","Quantidade de Contribuintes"
"2007","Ignorado","7892","5556,83","74568396,99","Quantidade de Contribuintes"
"2007","Ignorado","10020","7659,66","52604103,60","Quantidade de Contribuintes"
"2007","Distrito Federal","458","177,75","1983251,22","Quantidade de Contribuintes"
"2007","Alagoas","47738","33543,58","289748727,56","Quantidade de Contribuintes"
"2007","Amazonas","59209","42736,83","593518998,51","Quantidade de Contribuintes"
"2007","Bahia","292741","217265,08","2182436277,42","Quantidade de Contribuintes"
"2007","Ceará","63436","47443,58","420449519,57","Quantidade de Contribuintes"
"2007","Mato Grosso do Sul","59214","42569,75","417208912,69","Quantidade de Contribuintes"
"2007","Espírito Santo","70735","52670,25","577808201,43","Quantidade de Contribuintes"
"2007","Goiás","75907","54145,91","566572550,14","Quantidade de Contribuintes"
"2007","Maranhão","47473","34638,08","330840767,69","Quantidade de Contribuintes"
"2007","Mato Grosso","66705","46809,66","521614705,05","Quantidade de Contribuintes"
"2007","Minas Gerais","461315","343468,50","3600627177,11","Quantidade de Contribuintes"
"2007","Pará","61940","42968,91","473068438,17","Quantidade de Contribuintes"
"2007","Paraíba","55218","41602,75","339743512,06","Quantidade de Contribuintes"
"2007","Paraná","344273","264501,33","3011980869,02","Quantidade de Contribuintes"
"2007","Pernambuco","67909","49323,75","488616168,20","Quantidade de Contribuintes"
"2007","Piauí","49854","37242,58","292559016,91","Quantidade de Contribuintes"
"2007","Rio de Janeiro","319350","239381,16","3374757963,62","Quantidade de Contribuintes"
"2007","Rio Grande do Norte","61987","46103,41","402834243,04","Quantidade de Contribuintes"
"2007","Rio Grande do Sul","356271","277422,00","3350307869,71","Quantidade de Contribuintes"
"2007","Santa Catarina","112515","86342,16","1037170610,10","Quantidade de Contribuintes"
"2007","São Paulo","1157658","894986,08","13738312823,08","Quantidade de Contribuintes"
"2007","Sergipe","56361","41434,41","384766997,47","Quantidade de Contribuintes"
"2007","Distrito Federal","69459","49462,50","783821330,62","Quantidade de Contribuintes"
"2007","Acre","34048","22100,58","185036021,59","Quantidade de Contribuintes"
"2007","Amapá","31306","19925,33","188976665,94","Quantidade de Contribuintes"
"2007","Rondônia","50288","35657,08","345539088,02","Quantidade de Contribuintes"
"2007","Roraima","22063","14697,75","133031986,53","Quantidade de Contribuintes"
"2007","Tocantins","48019","33885,25","314215068,09","Quantidade de Contribuintes"
"2007","Ignorado","5465","3674,16","42972954,52","Quantidade de Contribuintes"
"2007","Ignorado","8581","6321,50","41750265,36","Quantidade de Contribuintes"
"2007","Distrito Federal","366","117,91","1093686,18","Quantidade de Contribuintes"
"2007","Alagoas","50470","34556,83","265583658,26","Quantidade de Contribuintes"
"2007","Amazonas","63349","44099,08","518928039,77","Quantidade de Contribuintes"
"2007","Bahia","236790","164068,41","1423037872,31","Quantidade de Contribuintes"
"2007","Ceará","67299","49797,41","412796272,39","Quantidade de Contribuintes"
"2007","Mato Grosso do Sul","63106","44411,08","397887119,31","Quantidade de Contribuintes"
"2007","Espírito Santo","76868","56064,33","580808444,56","Quantidade de Contribuintes"
"2007","Goiás","77847","55002,66","552044997,87","Quantidade de Contribuintes"
"2007","Maranhão","49779","35642,91","305328199,46","Quantidade de Contribuintes"
"2007","Mato Grosso","69203","47691,33","494107280,30","Quantidade de Contribuintes"
"2007","Minas Gerais","491873","359287,91","3438150512,52","Quantidade de Contribuintes"
"2007","Pará","63208","43009,25","445820526,11","Quantidade de Contribuintes"
"2007","Paraíba","61769","45424,50","337568817,27","Quantidade de Contribuintes"
"2007","Paraná","346108","256713,33","2539811326,73","Quantidade de Contribuintes"
"2007","Pernambuco","69586","50128,58","475879630,89","Quantidade de Contribuintes"
"2007","Piauí","43088","28585,50","191784092,04","Quantidade de Contribuintes"
"2007","Rio de Janeiro","358765","265815,41","3488968734,65","Quantidade de Contribuintes"
"2007","Rio Grande do Norte","56135","40330,75","320329389,22","Quantidade de Contribuintes"
"2007","Rio Grande do Sul","347561","257600,00","2607783094,25","Quantidade de Contribuintes"
"2007","Santa Catarina","117888","89039,33","995627704,28","Quantidade de Contribuintes"
"2007","São Paulo","1235776","930263,75","12657045626,56","Quantidade de Contribuintes"
"2007","Sergipe","42756","29065,16","231991434,82","Quantidade de Contribuintes"
"2007","Distrito Federal","69942","49477,58","724285828,17","Quantidade de Contribuintes"
"2007","Acre","1332","872,33","10851518,54","Quantidade de Contribuintes"
"2007","Amapá","11169","6071,50","53173156,07","Quantidade de Contribuintes"
"2007","Rondônia","53980","36286,08","283612635,14","Quantidade de Contribuintes"
"2007","Roraima","2444","1536,00","15086391,54","Quantidade de Contribuintes"
"2007","Tocantins","18859","11294,91","93853217,47","Quantidade de Contribuintes"
"2007","Ignorado","3716","2340,75","27391218,75","Quantidade de Contribuintes"
"2007","Ignorado","7586","5039,08","31803918,06","Quantidade de Contribuintes"
"2007","Distrito Federal","388","115,33","807060,56","Quantidade de Contribuintes"
"2007","Alagoas","41172","24614,25","161819092,46","Quantidade de Contribuintes"
"2007","Amazonas","88065","54813,41","494490054,81","Quantidade de Contribuintes"
"2007","Bahia","211917","127548,33","972486723,46","Quantidade de Contribuintes"
"2007","Ceará","95870","68109,66","522568438,21","Quantidade de Contribuintes"
"2007","Mato Grosso do Sul","65348","40730,25","309341552,50","Quantidade de Contribuintes"
"2007","Espírito Santo","98184","69778,50","643670575,10","Quantidade de Contribuintes"
"2007","Goiás","99337","69302,08","662024639,72","Quantidade de Contribuintes"
"2007","Maranhão","58462","40464,66","310716215,03","Quantidade de Contribuintes"
"2007","Mato Grosso","81384","54894,16","512222967,82","Quantidade de Contribuintes"
"2007","Minas Gerais","524195","350903,33","2890223777,67","Quantidade de Contribuintes"
"2007","Pará","71918","47607,66","456064514,50","Quantidade de Contribuintes"
"2007","Paraíba","18216","10194,50","71787369,40","Quantidade de Contribuintes"
"2007","Paraná","392623","268750,00","2272213820,66","Quantidade de Contribuintes"
"2007","Pernambuco","88180","63217,83","569307166,12","Quantidade de Contribuintes"
"2007","Piauí","3590","2304,41","20502683,51","Quantidade de Contribuintes"
"2007","Rio de Janeiro","437929","307805,25","3470626296,68","Quantidade de Contribuintes"
"2007","Rio Grande do Norte","45099","29252,50","212887103,93","Quantidade de Contribuintes"
"2007","Rio Grande do Sul","363061","241727,41","2205734392,71","Quantidade de Contribuintes"
"2007","Santa Catarina","140304","103787,16","1115873941,16","Quantidade de Contribuintes"
"2007","São Paulo","1092369","768615,25","10128433931,14","Quantidade de Contribuintes"
"2007","Sergipe","25884","14829,91","109806750,86","Quantidade de Contribuintes"
"2007","Distrito Federal","87069","60551,16","763849995,58","Quantidade de Contribuintes"
"2007","Acre","799","490,25","6851604,89","Quantidade de Contribuintes"
"2007","Amapá","1348","838,91","11073689,29","Quantidade de Contribuintes"
"2007","Rondônia","10363","4477,58","38794935,09","Quantidade de Contribuintes"
"2007","Roraima","812","516,33","6478509,27","Quantidade de Contribuintes"
"2007","Tocantins","6174","3915,00","40575506,45","Quantidade de Contribuintes"
"2007","Ignorado","2326","1407,58","16133238,37","Quantidade de Contribuintes"
"2007","Ignorado","6201","4000,25","25732515,23","Quantidade de Contribuintes"
"2007","Distrito Federal","197","62,83","382212,50","Quantidade de Contribuintes"
"2007","Alagoas","8579","5140,41","36404186,89","Quantidade de Contribuintes"
"2007","Amazonas","23849","13981,08","129975189,01","Quantidade de Contribuintes"
"2007","Bahia","28328","17415,66","173052025,21","Quantidade de Contribuintes"
"2007","Ceará","168640","118204,66","841569316,26","Quantidade de Contribuintes"
"2007","Mato Grosso do Sul","6096","3694,50","33649874,65","Quantidade de Contribuintes"
"2007","Espírito Santo","133958","82568,50","604213109,35","Quantidade de Contribuintes"
"2007","Goiás","227374","154204,08","1290627925,50","Quantidade de Contribuintes"
"2007","Maranhão","28713","14586,50","105728218,16","Quantidade de Contribuintes"
"2007","Mato Grosso","88083","52784,66","417086760,38","Quantidade de Contribuintes"
"2007","Minas Gerais","299979","195317,50","1448594599,52","Quantidade de Contribuintes"
"2007","Pará","160035","94815,83","736991326,90","Quantidade de Contribuintes"
"2007","Paraíba","7713","4985,91","39008697,48","Quantidade de Contribuintes"
"2007","Paraná","149209","82923,75","663025635,96","Quantidade de Contribuintes"
"2007","Pernambuco","209631","146652,25","1153243910,73","Quantidade de Contribuintes"
"2007","Piauí","9045","6018,83","46570121,41","Quantidade de Contribuintes"
"2007","Rio de Janeiro","448301","272417,91","2635637758,03","Quantidade de Contribuintes"
"2007","Rio Grande do Norte","43575","25541,33","181573697,90","Quantidade de Contribuintes"
"2007","Rio Grande do Sul","20208","12070,83","133369044,27","Quantidade de Contribuintes"
"2007","Santa Catarina","307802","230574,08","2241963699,82","Quantidade de Contribuintes"
"2007","São Paulo","1619233","1133964,58","14008814182,06","Quantidade de Contribuintes"
"2007","Sergipe","2047","1280,75","15348858,56","Quantidade de Contribuintes"
"2007","Distrito Federal","137942","93061,41","940262257,57","Quantidade de Contribuintes"
"2007","Acre","888","543,41","6376909,06","Quantidade de Contribuintes"
"2007","Amapá","3438","1951,33","17549298,70","Quantidade de Contribuintes"
"2007","Rondônia","6063","3435,66","28119329,31","Quantidade de Contribuintes"
"2007","Roraima","2068","1332,58","12945200,16","Quantidade de Contribuintes"
"2007","Tocantins","11841","7417,41","67018208,43","Quantidade de Contribuintes"
"2007","Ignorado","14534","10078,33","216954583,02","Quantidade de Contribuintes"
"2007","Ignorado","6775","3909,75","26328226,07","Quantidade de Contribuintes"
"2007","Distrito Federal","2557","716,66","6870861,30","Quantidade de Contribuintes"
"2007","Alagoas","48558","32275,16","319940586,52","Quantidade de Contribuintes"
"2007","Amazonas","47019","30241,58","463065873,70","Quantidade de Contribuintes"
"2007","Bahia","244100","177470,91","2016566394,32","Quantidade de Contribuintes"
"2007","Ceará","255761","175534,41","1409388874,92","Quantidade de Contribuintes"
"2007","Mato Grosso do Sul","53820","35247,58","433338609,85","Quantidade de Contribuintes"
"2007","Espírito Santo","85780","57797,75","748423160,72","Quantidade de Contribuintes"
"2007","Goiás","194588","116185,41","1117561214,47","Quantidade de Contribuintes"
"2007","Maranhão","78702","52396,25","508404108,21","Quantidade de Contribuintes"
"2007","Mato Grosso","72158","44298,16","504067883,61","Quantidade de Contribuintes"
"2007","Minas Gerais","501401","332350,08","3678230117,92","Quantidade de Contribuintes"
"2007","Pará","110810","73100,50","887445964,94","Quantidade de Contribuintes"
"2007","Paraíba","73228","55764,00","493936137,68","Quantidade de Contribuintes"
"2007","Paraná","189271","133715,25","1759949172,86","Quantidade de Contribuintes"
"2007","Pernambuco","172071","101385,75","1051121332,21","Quantidade de Contribuintes"
"2007","Piauí","50592","35207,25","360353890,77","Quantidade de Contribuintes"
"2007","Rio de Janeiro","245845","165289,58","3518718672,36","Quantidade de Contribuintes"
"2007","Rio Grande do Norte","85446","64570,33","713175624,97","Quantidade de Contribuintes"
"2007","Rio Grande do Sul","190841","130625,91","1846003835,04","Quantidade de Contribuintes"
"2007","Santa Catarina","353293","235303,75","2394066238,97","Quantidade de Contribuintes"
"2007","São Paulo","826065","516904,58","8519021211,57","Quantidade de Contribuintes"
"2007","Sergipe","40767","31493,00","446038033,89","Quantidade de Contribuintes"
"2007","Distrito Federal","118772","59630,16","1443042051,79","Quantidade de Contribuintes"
"2007","Acre","16909","11143,58","163533679,41","Quantidade de Contribuintes"
"2007","Amapá","5823","3744,08","61381797,98","Quantidade de Contribuintes"
"2007","Rondônia","30374","20799,75","260629591,72","Quantidade de Contribuintes"
"2007","Roraima","6684","4440,58","64022083,86","Quantidade de Contribuintes"
"2007","Tocantins","38818","27243,83","278889898,08","Quantidade de Contribuintes"
"2007","Ignorado","3065","1788,08","25174509,48","Quantidade de Contribuintes"
"2007","Ignorado","5251","3172,66","19198071,63","Quantidade de Contribuintes"
"2007","Distrito Federal","518","135,25","903722,19","Quantidade de Contribuintes"
"2007","Alagoas","40847","26388,91","200402721,43","Quantidade de Contribuintes"
"2007","Amazonas","48978","31349,66","320314639,95","Quantidade de Contribuintes"
"2007","Bahia","319078","222545,25","1789591788,85","Quantidade de Contribuintes"
"2007","Ceará","100925","74841,25","527517504,12","Quantidade de Contribuintes"
"2007","Mato Grosso do Sul","85341","54202,58","460217076,25","Quantidade de Contribuintes"
"2007","Espírito Santo","97232","65923,08","664857598,53","Quantidade de Contribuintes"
"2007","Goiás","158235","100536,50","857508380,14","Quantidade de Contribuintes"
"2007","Maranhão","76659","50879,83","417598808,05","Quantidade de Contribuintes"
"2007","Mato Grosso","96347","60690,66","563961638,92","Quantidade de Contribuintes"
"2007","Minas Gerais","543472","354635,33","2795740045,19","Quantidade de Contribuintes"
